46.6164	158.641	1025.67	0
44.9132	461.895	961.231	0
-260.863	436.849	863.766	0
350.689	486.94	1058.7	0
-261.295	342.147	1035.92	0
338.49	290.859	1061.84	0
-336.409	515.767	1089.03	0
365.816	181.078	901.193	0
45.139	155.65	1039.22	0
-67.6853	-159.854	1081.17	0
158.415	-141.334	1153.24	0
-98.0927	212.438	1076.58	0
134.89	-313.173	907.835	0
-214.187	-72.4869	1183.1	0
143.42	-402.07	1182.64	0
