341.894	337.293	1568.27	0
239.487	207.69	1551.94	0
245.628	215.899	1443.41	0
233.346	199.482	1660.46	0
245.628	13.9209	1443.41	0.5
233.346	-2.49593	1660.46	0.5
245.628	-188.057	1443.41	0.5
233.346	-204.474	1660.46	0.5
144.988	86.3913	1537.42	0
54.3364	-29.7655	1454.91	0
46.6425	-40.0499	1590.88	0
54.3364	-338.673	1454.91	0.5
46.6425	-348.957	1590.88	0.5
54.3364	-635.699	1454.91	0.5
46.6425	-645.983	1590.88	0.5
